lemma,poscode,surface
ABBATICOLA,3,ABBATICOLA
ABBIENTO,3,ABBIENTO
ABBONDANZIERI,3,ABBONDANZIERI
ABBONDIO,3,ABBONDIO
ABBRUSCATO,3,ABBRUSCATO
ABELLO,3,ABELLO
ABIS,3,ABIS
ABRAMI,3,ABRAMI
ABRAMO,3,ABRAMO
ABRUSCATO,3,ABRUSCATO
ABUTZU,3,ABUTZU
ACCA,3,ACCA
ACCARDI,3,ACCARDI
ACCAREDDU,3,ACCAREDDU
ACCETTOLA,3,ACCETTOLA
ACCIAIO,3,ACCIAIO
ACCIAIOLI,3,ACCIAIOLI
ACCIARO,3,ACCIARO
ACCIARRI,3,ACCIARRI
ACCORSO,3,ACCORSO
ACCURSI,3,ACCURSI
ACCURSO,3,ACCURSO
ACERBI,3,ACERBI
ACERBO,3,ACERBO
ACERBONI,3,ACERBONI
ACERRANO,3,ACERRANO
ACOCELLA,3,ACOCELLA
ACONI,3,ACONI
ACQUA,3,ACQUA
ACQUARONE,3,ACQUARONE
ACQUATI,3,ACQUATI
ACQUISTAPACE,3,ACQUISTAPACE
ACQUISTI,3,ACQUISTI
ACRI,3,ACRI
ACTIS,3,ACTIS
ADAMIC,3,ADAMIC
ADAMO,3,ADAMO
ADDA,3,ADDA
ADDARI,3,ADDARI
ADESSI,3,ADESSI
ADESSO,3,ADESSO
ADINOLFI,3,ADINOLFI
AFFINI,3,AFFINI
AFRICANO,3,AFRICANO
AGANI,3,AGANI
AGASSINI,3,AGASSINI
AGASSO,3,AGASSO
AGATI,3,AGATI
AGAZZI,3,AGAZZI
AGAZZINO,3,AGAZZINO
AGAZZONE,3,AGAZZONE
AGGI,3,AGGI
AGGIO,3,AGGIO
AGLI,3,AGLI
AGLIERI,3,AGLIERI
AGLIO,3,AGLIO
AGNELLI,3,AGNELLI
AGNELLUTI,3,AGNELLUTI
AGNELLUTTI,3,AGNELLUTTI
AGONIGI,3,AGONIGI
AGOSTA,3,AGOSTA
AGOSTINELLI,3,AGOSTINELLI
AGOSTINELLO,3,AGOSTINELLO
AGOSTINIS,3,AGOSTINIS
AGOSTO,3,AGOSTO
AGRESTA,3,AGRESTA
AGRESTE,3,AGRESTE
AGRIOLI,3,AGRIOLI
AGRIPPA,3,AGRIPPA
AGUS,3,AGUS
AGUSTI,3,AGUSTI
AGUZZI,3,AGUZZI
AIALA,3,AIALA
AICARDI,3,AICARDI
AICARDO,3,AICARDO
AIMO,3,AIMO
AIMONE,3,AIMONE
AINI,3,AINI
AIOLFI,3,AIOLFI
AIRO',3,AIRO'
AIROLA,3,AIROLA
AIROLDO,3,AIROLDO
AITA,3,AITA
AIUTO,3,AIUTO
AJALA,3,AJALA
AJMO,3,AJMO
AJMONE,3,AJMONE
AJUTI,3,AJUTI
ALAGONA,3,ALAGONA
ALAMANNI,3,ALAMANNI
ALAMANNO,3,ALAMANNO
ALAMPO,3,ALAMPO
ALARICO,3,ALARICO
ALASIO,3,ALASIO
ALBANESE,3,ALBANESE
ALBANI,3,ALBANI
ALBANIS,3,ALBANIS
ALBERANI,3,ALBERANI
ALBERGHINI,3,ALBERGHINI
ALBERICI,3,ALBERICI
ALBERIGHI,3,ALBERIGHI
ALBERONI,3,ALBERONI
ALBERTA,3,ALBERTA
ALBERTAZZI,3,ALBERTAZZI
ALBERTI,3,ALBERTI
ALBERTIS,3,ALBERTIS
ALBERTO,3,ALBERTO
ALBINO,3,ALBINO
ALBINONI,3,ALBINONI
ALBOINI,3,ALBOINI
ALBOINO,3,ALBOINO
ALBONICI,3,ALBONICI
ALBONICO,3,ALBONICO
ALBRICI,3,ALBRICI
ALBRISIO,3,ALBRISIO
ALBRIZIO,3,ALBRIZIO
ALBRIZZI,3,ALBRIZZI
ALCAINO,3,ALCAINO
ALDEBRANDI,3,ALDEBRANDI
ALDERIGHI,3,ALDERIGHI
ALDERISI,3,ALDERISI
ALDINUCCI,3,ALDINUCCI
ALDOBRANDO,3,ALDOBRANDO
ALDUINA,3,ALDUINA
ALDUINI,3,ALDUINI
ALEMAGNA,3,ALEMAGNA
ALEMANI,3,ALEMANI
ALEMANNO,3,ALEMANNO
ALEMANO,3,ALEMANO
ALEPPO,3,ALEPPO
ALEPRI,3,ALEPRI
ALESCIO,3,ALESCIO
ALESI,3,ALESI
ALESINI,3,ALESINI
ALESIO,3,ALESIO
ALESSANDRINI,3,ALESSANDRINI
ALESSANDRONI,3,ALESSANDRONI
ALESSI,3,ALESSI
ALESSO,3,ALESSO
ALFANI,3,ALFANI
ALFERO,3,ALFERO
ALFIERE,3,ALFIERE
ALFINI,3,ALFINI
ALFINO,3,ALFINO
ALGHISIO,3,ALGHISIO
ALGISI,3,ALGISI
ALIBERTI,3,ALIBERTI
ALIBERTO,3,ALIBERTO
ALIGHIERI,3,ALIGHIERI
ALIGHIERO,3,ALIGHIERO
ALIMONDA,3,ALIMONDA
ALINARI,3,ALINARI
ALINERI,3,ALINERI
ALIOTI,3,ALIOTI
ALIOTTA,3,ALIOTTA
ALIPRANDI,3,ALIPRANDI
ALLAMANO,3,ALLAMANO
ALLASIA,3,ALLASIA
ALLEGRA,3,ALLEGRA
ALLEGRANZA,3,ALLEGRANZA
ALLEGRI,3,ALLEGRI
ALLEGRINI,3,ALLEGRINI
ALLEVI,3,ALLEVI
ALLIATA,3,ALLIATA
ALLIERI,3,ALLIERI
ALLIERO,3,ALLIERO
ALLIGHI,3,ALLIGHI
ALLIGHIERI,3,ALLIGHIERI
ALO',3,ALO'
ALOE,3,ALOE
ALOIA,3,ALOIA
ALOISE,3,ALOISE
ALOISIO,3,ALOISIO
ALOJA,3,ALOJA
ALPINO,3,ALPINO
ALSTER,3,ALSTER
ALTANA,3,ALTANA
ALTEBRANDI,3,ALTEBRANDI
ALTINER,3,ALTINER
ALTINIER,3,ALTINIER
ALTOBELLO,3,ALTOBELLO
ALTOBRANDI,3,ALTOBRANDI
ALU',3,ALU'
ALVISE,3,ALVISE
AMADEI,3,AMADEI
AMADEO,3,AMADEO
AMADORE,3,AMADORE
AMADORI,3,AMADORI
AMALBERTO,3,AMALBERTO
AMALFI,3,AMALFI
AMALFITANO,3,AMALFITANO
AMANTEA,3,AMANTEA
AMATI,3,AMATI
AMATO,3,AMATO
AMATORI,3,AMATORI
AMATRUDA,3,AMATRUDA
AMATRUDI,3,AMATRUDI
AMATRUDO,3,AMATRUDO
AMBROGI,3,AMBROGI
AMBROGIO,3,AMBROGIO
AMBROSI,3,AMBROSI
AMBROSIN,3,AMBROSIN
AMEDALI,3,AMEDALI
AMEDEI,3,AMEDEI
AMELI,3,AMELI
AMELIO,3,AMELIO
AMELLI,3,AMELLI
AMELLIO,3,AMELLIO
AMENDOLA,3,AMENDOLA
AMENDOLEA,3,AMENDOLEA
AMERI,3,AMERI
AMERINI,3,AMERINI
AMICI,3,AMICI
AMICO,3,AMICO
AMISTADI,3,AMISTADI
AMMAZZALORSO,3,AMMAZZALORSO
AMODIO,3,AMODIO
AMONE,3,AMONE
AMORETTI,3,AMORETTI
AMORETTO,3,AMORETTO
AMORINO,3,AMORINO
AMOROSI,3,AMOROSI
AMORUSI,3,AMORUSI
AMORUSO,3,AMORUSO
ANASTASI,3,ANASTASI
ANASTASIA,3,ANASTASIA
ANCARANI,3,ANCARANI
ANDIDERI,3,ANDIDERI
ANDOLFI,3,ANDOLFI
ANDOLFO,3,ANDOLFO
ANDRADE,3,ANDRADE
ANDREA,3,ANDREA
ANDREANO,3,ANDREANO
ANDREASI,3,ANDREASI
ANDREAZZA,3,ANDREAZZA
ANDREAZZI,3,ANDREAZZI
ANDREAZZO,3,ANDREAZZO
ANDREETTA,3,ANDREETTA
ANDREI,3,ANDREI
ANDREIS,3,ANDREIS
ANDREOLI,3,ANDREOLI
ANDREOTTI,3,ANDREOTTI
ANDRUSIANI,3,ANDRUSIANI
ANEDDA,3,ANEDDA
ANELLO,3,ANELLO
ANESIN,3,ANESIN
ANFORA,3,ANFORA
ANFORTI,3,ANFORTI
ANGARI,3,ANGARI
ANGARONE,3,ANGARONE
ANGELERI,3,ANGELERI
ANGELETTI,3,ANGELETTI
ANGELILLI,3,ANGELILLI
ANGELILLIS,3,ANGELILLIS
ANGELINI,3,ANGELINI
ANGELINO,3,ANGELINO
ANGELONI,3,ANGELONI
ANGELOTTI,3,ANGELOTTI
ANGIOLINI,3,ANGIOLINI
ANGLESIO,3,ANGLESIO
ANICITO,3,ANICITO
ANIELLO,3,ANIELLO
ANNIBALE,3,ANNIBALE
ANNIBALI,3,ANNIBALI
ANNIS,3,ANNIS
ANNONE,3,ANNONE
ANNOVAZZI,3,ANNOVAZZI
ANNUNZI,3,ANNUNZI
ANNUNZIATO,3,ANNUNZIATO
ANNUNZIO,3,ANNUNZIO
ANSALDO,3,ANSALDO
ANSALONE,3,ANSALONE
ANSELMI,3,ANSELMI
ANSELMO,3,ANSELMO
ANSIONE,3,ANSIONE
ANSOLINI,3,ANSOLINI
ANSUINELLI,3,ANSUINELLI
ANSUINI,3,ANSUINI
ANTIMI,3,ANTIMI
ANTIMO,3,ANTIMO
ANTINI,3,ANTINI
ANTINO,3,ANTINO
ANTIOCO,3,ANTIOCO
ANTOCI,3,ANTOCI
ANTOLINI,3,ANTOLINI
ANTOLINO,3,ANTOLINO
ANTONACI,3,ANTONACI
ANTONELLI,3,ANTONELLI
ANTONI,3,ANTONI
ANTONIAZZI,3,ANTONIAZZI
ANTONICELLI,3,ANTONICELLI
ANTONICELLO,3,ANTONICELLO
ANTONINO,3,ANTONINO
ANTONIO,3,ANTONIO
ANTONIOLO,3,ANTONIOLO
ANTONIONE,3,ANTONIONE
ANTONIOTTI,3,ANTONIOTTI
ANTONIOTTO,3,ANTONIOTTO
ANTUZZI,3,ANTUZZI
ANZALONE,3,ANZALONE
ANZELMI,3,ANZELMI
ANZELMO,3,ANZELMO
ANZILE,3,ANZILE
ANZILUTTI,3,ANZILUTTI
ANZIVINO,3,ANZIVINO
ANZOLIN,3,ANZOLIN
ANZOVINI,3,ANZOVINI
ANZOVINO,3,ANZOVINO
ANZUINI,3,ANZUINI
ANZUINO,3,ANZUINO
APICELLA,3,APICELLA
APOLLONI,3,APOLLONI
APORTI,3,APORTI
APOSTOLI,3,APOSTOLI
APPELLO,3,APPELLO
APPIANI,3,APPIANI
APPIERTO,3,APPIERTO
APPINO,3,APPINO
AQUILA,3,AQUILA
AQUILANTE,3,AQUILANTE
AQUINO,3,AQUINO
ARALDI,3,ARALDI
ARBIZZANI,3,ARBIZZANI
ARBIZZI,3,ARBIZZI
ARBORE,3,ARBORE
ARBORETO,3,ARBORETO
ARCAINI,3,ARCAINI
ARCANGELI,3,ARCANGELI
ARCARI,3,ARCARI
ARCARO,3,ARCARO
ARCELLONE,3,ARCELLONE
ARCELLONI,3,ARCELLONI
ARCHI,3,ARCHI
ARCHIERI,3,ARCHIERI
ARCIDIACO,3,ARCIDIACO
ARCIDIACONO,3,ARCIDIACONO
ARCUDI,3,ARCUDI
ARCURI,3,ARCURI
ARDEMANI,3,ARDEMANI
ARDEMANNI,3,ARDEMANNI
ARDENGO,3,ARDENGO
ARDESI,3,ARDESI
ARDINI,3,ARDINI
ARDINO,3,ARDINO
ARDIZIO,3,ARDIZIO
ARDIZZI,3,ARDIZZI
ARDIZZONE,3,ARDIZZONE
ARDIZZONI,3,ARDIZZONI
ARDOVINO,3,ARDOVINO
ARDUINI,3,ARDUINI
ARENA,3,ARENA
ARENI,3,ARENI
ARESTI,3,ARESTI
AREZZINI,3,AREZZINI
ARGENTERO,3,ARGENTERO
ARGENTI,3,ARGENTI
ARGENTIERO,3,ARGENTIERO
ARGENTO,3,ARGENTO
ARGERIO,3,ARGERIO
ARGIOLAS,3,ARGIOLAS
ARGURIO,3,ARGURIO
ARIANI,3,ARIANI
ARICI,3,ARICI
ARICO,3,ARICO
ARIENTI,3,ARIENTI
ARIOLDI,3,ARIOLDI
ARIOLI,3,ARIOLI
ARIOLO,3,ARIOLO
ARISCI,3,ARISCI
ARIXI,3,ARIXI
ARLOTTA,3,ARLOTTA
ARLOTTI,3,ARLOTTI
ARMAGNI,3,ARMAGNI
ARMANI,3,ARMANI
ARMANNI,3,ARMANNI
ARMANNO,3,ARMANNO
ARMELLI,3,ARMELLI
ARMELLIN,3,ARMELLIN
ARMELLON,3,ARMELLON
ARMELLONI,3,ARMELLONI
ARNALDI,3,ARNALDI
ARNALDO,3,ARNALDO
ARNAU,3,ARNAU
ARNAUDI,3,ARNAUDI
ARNOSTI,3,ARNOSTI
AROFFU,3,AROFFU
ARONICA,3,ARONICA
AROSIO,3,AROSIO
ARPINO,3,ARPINO
ARRIGHETTA,3,ARRIGHETTA
ARRIGHI,3,ARRIGHI
ARRIGONE,3,ARRIGONE
ART+ÌCO,3,ART+ÌCO
ARTINO,3,ARTINO
ARUS,3,ARUS
ARZAGHI,3,ARZAGHI
ARZENTE,3,ARZENTE
ARZENTI,3,ARZENTI
ASARO,3,ASARO
ASCANI,3,ASCANI
ASCARI,3,ASCARI
ASCENTE,3,ASCENTE
ASCHERI,3,ASCHERI
ASCHERIO,3,ASCHERIO
ASCHIERI,3,ASCHIERI
ASCHIERO,3,ASCHIERO
ASERO,3,ASERO
ASFINIO,3,ASFINIO
ASINARO,3,ASINARO
ASNAGHI,3,ASNAGHI
ASNICAR,3,ASNICAR
ASPESI,3,ASPESI
ASSI,3,ASSI
ASSO,3,ASSO
ASTE,3,ASTE
ASTI,3,ASTI
ASTOLFI,3,ASTOLFI
ASTOLFO,3,ASTOLFO
ASTORI,3,ASTORI
ASTORINI,3,ASTORINI
ATANASI,3,ATANASI
ATANASIO,3,ATANASIO
ATENIESI,3,ATENIESI
ATTAGUILE,3,ATTAGUILE
ATTANASIO,3,ATTANASIO
ATTOLINI,3,ATTOLINI
ATZEI,3,ATZEI
ATZENI,3,ATZENI
ATZORI,3,ATZORI
AUCELLA,3,AUCELLA
AUCELLO,3,AUCELLO
AUDISSINO,3,AUDISSINO
AUGELLI,3,AUGELLI
AUGELLO,3,AUGELLO
AURIA,3,AURIA
AURICCHIO,3,AURICCHIO
AUSTONI,3,AUSTONI
AUTERI,3,AUTERI
AUTERO,3,AUTERO
AUTIERI,3,AUTIERI
AUTUORI,3,AUTUORI
AVALDI,3,AVALDI
AVALLONE,3,AVALLONE
AVANCINI,3,AVANCINI
AVANTI,3,AVANTI
AVANZATI,3,AVANZATI
AVANZINI,3,AVANZINI
AVANZINO,3,AVANZINO
AVELLA,3,AVELLA
AVELLONE,3,AVELLONE
AVENIA,3,AVENIA
AVENTINO,3,AVENTINO
AVERSANA,3,AVERSANA
AVERSANO,3,AVERSANO
AVESANO,3,AVESANO
AVIGLIANO,3,AVIGLIANO
AVOGADRO,3,AVOGADRO
AVOGARI,3,AVOGARI
AVOLA,3,AVOLA
AYMERICH,3,AYMERICH
AZEGLIO,3,AZEGLIO
AZZALI,3,AZZALI
AZZALINI,3,AZZALINI
AZZARA,3,AZZARA
AZZARIO,3,AZZARIO
AZZARO,3,AZZARO
AZZINI,3,AZZINI
AZZINO,3,AZZINO
BABBARO,3,BABBARO
BABUSCI,3,BABUSCI
BACCARANI,3,BACCARANI
BACCARI,3,BACCARI
BACCELIERE,3,BACCELIERE
BACCELIERI,3,BACCELIERI
BACCIGALUPI,3,BACCIGALUPI
BACCIGALUPPI,3,BACCIGALUPPI
BACCINO,3,BACCINO
BACELIERE,3,BACELIERE
BACIGALUPI,3,BACIGALUPI
BACIGALUPO,3,BACIGALUPO
BACIGALUPPO,3,BACIGALUPPO
BADALAMENT,3,BADALAMENT
BADALATO,3,BADALATO
BADALUCCHI,3,BADALUCCHI
BADANAI,3,BADANAI
BADESSA,3,BADESSA
BADESSO,3,BADESSO
BADIA,3,BADIA
BADIALI,3,BADIALI
BADOLATI,3,BADOLATI
BADUENA,3,BADUENA
BAFFO,3,BAFFO
BAGARDI,3,BAGARDI
BAGAT,3,BAGAT
BAGATO,3,BAGATO
BAGATTO,3,BAGATTO
BAGGINI,3,BAGGINI
BAGGIO,3,BAGGIO
BAGIACCI,3,BAGIACCI
BAGINI,3,BAGINI
BAGLIETTI,3,BAGLIETTI
BAGLINI,3,BAGLINI
BAGLIONE,3,BAGLIONE
BAGLIONI,3,BAGLIONI
BAGNASCO,3,BAGNASCO
BAGNATICA,3,BAGNATICA
BAGNI,3,BAGNI
BAGNO,3,BAGNO
BAI,3,BAI
BAIAMONTE,3,BAIAMONTE
BAIARDI,3,BAIARDI
BAIARDO,3,BAIARDO
BAIOCCHI,3,BAIOCCHI
BAIOCCHINI,3,BAIOCCHINI
BAIOCCO,3,BAIOCCO
BAIT,3,BAIT
BAJARDI,3,BAJARDI
BAJARDO,3,BAJARDO
BAJETTI,3,BAJETTI
BAJO,3,BAJO
BAJOCCO,3,BAJOCCO
BAJT,3,BAJT
BALBI,3,BALBI
BALBINI,3,BALBINI
BALBONI,3,BALBONI
BALDAN,3,BALDAN
BALDASSANO,3,BALDASSANO
BALDASSARRE,3,BALDASSARRE
BALDAZZI,3,BALDAZZI
BALDESARI,3,BALDESARI
BALDESSARI,3,BALDESSARI
BALDESSARRE,3,BALDESSARRE
BALDI,3,BALDI
BALDIN,3,BALDIN
BALDIRAGHI,3,BALDIRAGHI
BALDISSER,3,BALDISSER
BALDISSERO,3,BALDISSERO
BALDISSEROTT,3,BALDISSEROTT
BALDOLI,3,BALDOLI
BALDOLINI,3,BALDOLINI
BALDONI,3,BALDONI
BALDRIGHI,3,BALDRIGHI
BALDUCCIO,3,BALDUCCIO
BALESTRA,3,BALESTRA
BALESTRIERI,3,BALESTRIERI
BALESTRINI,3,BALESTRINI
BALESTRO,3,BALESTRO
BALISTRERI,3,BALISTRERI
BALLABIO,3,BALLABIO
BALLADORE,3,BALLADORE
BALLARIN,3,BALLARIN
BALLARINI,3,BALLARINI
BALLATORE,3,BALLATORE
BALLATORI,3,BALLATORI
BALLERINO,3,BALLERINO
BALLOTTI,3,BALLOTTI
BALOSSI,3,BALOSSI
BALOTTI,3,BALOTTI
BALSAMINI,3,BALSAMINI
BALSAMO,3,BALSAMO
BALTOLU,3,BALTOLU
BALZARETTI,3,BALZARETTI
BALZAROTTI,3,BALZAROTTI
BAMBERGHI,3,BAMBERGHI
BAMPI,3,BAMPI
BANCHIO,3,BANCHIO
BANDI,3,BANDI
BANDINI,3,BANDINI
BANDIRALI,3,BANDIRALI
BANDUCCI,3,BANDUCCI
BANELLI,3,BANELLI
BANELLO,3,BANELLO
BARACCA,3,BARACCA
BARACCHI,3,BARACCHI
BARAGATTI,3,BARAGATTI
BARALDI,3,BARALDI
BARATTA,3,BARATTA
BARATTI,3,BARATTI
BARATTO,3,BARATTO
BARAZZUTTI,3,BARAZZUTTI
BARBAGALLI,3,BARBAGALLI
BARBAGALLO,3,BARBAGALLO
BARBANERA,3,BARBANERA
BARBARESCHI,3,BARBARESCHI
BARBARI,3,BARBARI
BARBARINI,3,BARBARINI
BARBARO,3,BARBARO
BARBATO,3,BARBATO
BARBERA,3,BARBERA
BARBERI,3,BARBERI
BARBERIS,3,BARBERIS
BARBIERATO,3,BARBIERATO
BARBINI,3,BARBINI
BARBISOTTI,3,BARBISOTTI
BARBON,3,BARBON
BARBONE,3,BARBONE
BARBONI,3,BARBONI
BARBOSA,3,BARBOSA
BARBOSO,3,BARBOSO
BARDELLA,3,BARDELLA
BARDELLONI,3,BARDELLONI
BARDI,3,BARDI
BARDO,3,BARDO
BARDONE,3,BARDONE
BARELL,3,BARELL
BARELLI,3,BARELLI
BARESI,3,BARESI
BARETTA,3,BARETTA
BARETTO,3,BARETTO
BARGELLI,3,BARGELLI
BARGIACCHI,3,BARGIACCHI
BARICHELLO,3,BARICHELLO
BARIL+Ü,3,BARIL+Ü
BARILL+Ü,3,BARILL+Ü
BARISONZI,3,BARISONZI
BARLASSINA,3,BARLASSINA
BARNABE',3,BARNABE'
BARNABEI,3,BARNABEI
BARNI,3,BARNI
BARO,3,BARO
BAROLO,3,BAROLO
BARON,3,BARON
BARONE,3,BARONE
BARONI,3,BARONI
BARRACCO,3,BARRACCO
BARRACO,3,BARRACO
BARRESE,3,BARRESE
BARRESI,3,BARRESI
BARRICHELLO,3,BARRICHELLO
BARRUFFI,3,BARRUFFI
BARSOTTI,3,BARSOTTI
BARTALI,3,BARTALI
BARTALOTTA,3,BARTALOTTA
BARTEZAGHI,3,BARTEZAGHI
BARTOLAZZI,3,BARTOLAZZI
BARTOLETTI,3,BARTOLETTI
BARTOLINI,3,BARTOLINI
BARTOLOTTA,3,BARTOLOTTA
BARTOLOZZI,3,BARTOLOZZI
BARUFFI,3,BARUFFI
BARUFFINO,3,BARUFFINO
BARUFFO,3,BARUFFO
BARZI,3,BARZI
BARZIZZA,3,BARZIZZA
BASANI,3,BASANI
BASCAPE',3,BASCAPE'
BASCHIAZZORRE,3,BASCHIAZZORRE
BASILE,3,BASILE
BASILICO,3,BASILICO
BASILICO',3,BASILICO'
BASILONE,3,BASILONE
BASINI,3,BASINI
BASSANI,3,BASSANI
BASSANINI,3,BASSANINI
BASSICH,3,BASSICH
BASSO,3,BASSO
BASTANZIO,3,BASTANZIO
BASTIA,3,BASTIA
BASTONE,3,BASTONE
BASTONI,3,BASTONI
BATTAGLIA,3,BATTAGLIA
BATTAGLINI,3,BATTAGLINI
BATTAINI,3,BATTAINI
BATTECCA,3,BATTECCA
BATTELLO,3,BATTELLO
BATTEZZATI,3,BATTEZZATI
BATTIATA,3,BATTIATA
BATTIATI,3,BATTIATI
BATTINI,3,BATTINI
BATTINO,3,BATTINO
BATTISTA,3,BATTISTA
BATTISTELLA,3,BATTISTELLA
BATTISTI,3,BATTISTI
BATTISTINI,3,BATTISTINI
BATTOLU,3,BATTOLU
BAU,3,BAU
BAUDI,3,BAUDI
BAUDINI,3,BAUDINI
BAUDO,3,BAUDO
BAUDONE,3,BAUDONE
BAVASTRELLO,3,BAVASTRELLO
BAVASTRO,3,BAVASTRO
BAVILA,3,BAVILA
BAZZA,3,BAZZA
BAZZANELLA,3,BAZZANELLA
BAZZANELLI,3,BAZZANELLI
BAZZARIN,3,BAZZARIN
BAZZARO,3,BAZZARO
BAZZONI,3,BAZZONI
BEALLI,3,BEALLI
BEARZOT,3,BEARZOT
BEBBO,3,BEBBO
BECCALOSSI,3,BECCALOSSI
BECCARIA,3,BECCARIA
BECCHERE,3,BECCHERE
BECCHERI,3,BECCHERI
BECCHIO,3,BECCHIO
BECCI,3,BECCI
BECHI,3,BECHI
BECO,3,BECO
BEDINI,3,BEDINI
BEDINO,3,BEDINO
BEGARELLI,3,BEGARELLI
BEGHI,3,BEGHI
BELARDI,3,BELARDI
BELCASTRO,3,BELCASTRO
BELFIORI,3,BELFIORI
BELGIOVANE,3,BELGIOVANE
BELLA,3,BELLA
BELLAFRONTE,3,BELLAFRONTE
BELLANDI,3,BELLANDI
BELLANDO,3,BELLANDO
BELLARIA,3,BELLARIA
BELLASI,3,BELLASI
BELLAVITE,3,BELLAVITE
BELLAVITI,3,BELLAVITI
BELLEBONO,3,BELLEBONO
BELLEN,3,BELLEN
BELLESI,3,BELLESI
BELLETTI,3,BELLETTI
BELLI,3,BELLI
BELLIA,3,BELLIA
BELLINCIONI,3,BELLINCIONI
BELLINI,3,BELLINI
BELLITTO,3,BELLITTO
BELLO,3,BELLO
BELLODI,3,BELLODI
BELLOMI,3,BELLOMI
BELLONI,3,BELLONI
BELLOTI,3,BELLOTI
BELLUCCI,3,BELLUCCI
BELLUCCIO,3,BELLUCCIO
BELLUTI,3,BELLUTI
BELLUTO,3,BELLUTO
BELLUZZO,3,BELLUZZO
BELMESSIERI,3,BELMESSIERI
BELOTTI,3,BELOTTI
BELPERIO,3,BELPERIO
BELTRAME,3,BELTRAME
BELTRAMI,3,BELTRAMI
BELTRAMINO,3,BELTRAMINO
BELVEDERE,3,BELVEDERE
BENATO,3,BENATO
BENAVOLI,3,BENAVOLI
BENCIVENGA,3,BENCIVENGA
BENCIVENNI,3,BENCIVENNI
BENEDETTO,3,BENEDETTO
BENEDUSI,3,BENEDUSI
BENETTI,3,BENETTI
BENEVELLI,3,BENEVELLI
BENEVENTI,3,BENEVENTI
BENEVENTO,3,BENEVENTO
BENFATTO,3,BENFATTO
BENIGNO,3,BENIGNO
BENIVENTO,3,BENIVENTO
BENIZI,3,BENIZI
BENNATO,3,BENNATO
BENTIVEGNA,3,BENTIVEGNA
BENTIVENGA,3,BENTIVENGA
BENTIVOGLI,3,BENTIVOGLI
BENUCCI,3,BENUCCI
BENUSSI,3,BENUSSI
BENVENUTO,3,BENVENUTO
BENZI,3,BENZI
BENZON,3,BENZON
BENZONE,3,BENZONE
BEO,3,BEO
BEOLCHI,3,BEOLCHI
BEOZZO,3,BEOZZO
BERALDI,3,BERALDI
BERALDO,3,BERALDO
BERARDI,3,BERARDI
BERETTA,3,BERETTA
BERGALLA,3,BERGALLA
BERGALLO,3,BERGALLO
BERGAMASCHI,3,BERGAMASCHI
BERGAMI,3,BERGAMI
BERGAMIN,3,BERGAMIN
BERGAMINO,3,BERGAMINO
BERGAMO,3,BERGAMO
BERGNESI,3,BERGNESI
BERGO,3,BERGO
BERGOLO,3,BERGOLO
BERGOMI,3,BERGOMI
BERINI,3,BERINI
BERINO,3,BERINO
BERLANGERI,3,BERLANGERI
BERLANGIERI,3,BERLANGIERI
BERLINGERO,3,BERLINGERO
BERLINGHIERI,3,BERLINGHIERI
BERLINGIERI,3,BERLINGIERI
BERLINGUER,3,BERLINGUER
BERNABE',3,BERNABE'
BERNABEI,3,BERNABEI
BERNARD,3,BERNARD
BERNARDELLI,3,BERNARDELLI
BERNARDINI,3,BERNARDINI
BERNARDINO,3,BERNARDINO
BERNASCONI,3,BERNASCONI
BERNAZZANI,3,BERNAZZANI
BERNICH,3,BERNICH
BERNIERI,3,BERNIERI
BERNIZZONI,3,BERNIZZONI
BERNOCCHI,3,BERNOCCHI
BERNUZZO,3,BERNUZZO
BERRI,3,BERRI
BERRUTI,3,BERRUTI
BERRUTO,3,BERRUTO
BERSANI,3,BERSANI
BERSANO,3,BERSANO
BERSELLINI,3,BERSELLINI
BERSELLINO,3,BERSELLINO
BERTACCHI,3,BERTACCHI
BERTACCHINI,3,BERTACCHINI
BERTAGNI,3,BERTAGNI
BERTAGNIN,3,BERTAGNIN
BERTAGNOLI,3,BERTAGNOLI
BERTAGNON,3,BERTAGNON
BERTAINA,3,BERTAINA
BERTANZA,3,BERTANZA
BERTANZI,3,BERTANZI
BERTARELLI,3,BERTARELLI
BERTATINI,3,BERTATINI
BERTE',3,BERTE'
BERTELLI,3,BERTELLI
BERTI,3,BERTI
BERTO,3,BERTO
BERTOCCHI,3,BERTOCCHI
BERTOCCHIO,3,BERTOCCHIO
BERTOCCO,3,BERTOCCO
BERTOLAIA,3,BERTOLAIA
BERTOLAZZI,3,BERTOLAZZI
BERTOLDO,3,BERTOLDO
BERTOLETTI,3,BERTOLETTI
BERTOLINI,3,BERTOLINI
BERTOLINO,3,BERTOLINO
BERTOLLINI,3,BERTOLLINI
BERTOLLO,3,BERTOLLO
BERTOLOTTI,3,BERTOLOTTI
BERTOMORO,3,BERTOMORO
BERTONA,3,BERTONA
BERTONCINI,3,BERTONCINI
BERTONI,3,BERTONI
BERT+ÆS,3,BERT+ÆS
BERTOSSIO,3,BERTOSSIO
BERTOSSO,3,BERTOSSO
BERTOTTO,3,BERTOTTO
BERTUCCI,3,BERTUCCI
BERTUGLI,3,BERTUGLI
BERTUGLIA,3,BERTUGLIA
BERTULLO,3,BERTULLO
BERTUZZI,3,BERTUZZI
BERUTTI,3,BERUTTI
BERUTTO,3,BERUTTO
BESALDUCH,3,BESALDUCH
BESANA,3,BESANA
BESCAPE',3,BESCAPE'
